date,week,brand,ad_type,campaign,display_name,full_name,option_id,impressions,clicks,spend,ctr,cpc,cpm,orders_1d,revenue_1d,roas_1d,orders_14d,revenue_14d,roas_14d,new_customers,cost_per_new_customer,new_revenue,new_roas,video_cpm
2026-05-01,5월 1주차,기타,NCA,104680085,-,-,0,30,0,76,0.0,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,기타,NCA,104680085,-,-,0,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,기타,NCA,104680099,-,-,0,3,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,기타,NCA,104680099,-,-,0,8,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,기타,NCA,104680099,-,-,0,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,기타,NCA,104680130,-,-,0,36,0,89,0.0,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,기타,NCA,104680130,-,-,0,16,0,30,0.0,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,기타,NCA,104680130,-,-,0,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,8개,8개",93934937349,323,16,11019,0.04953560371517028,,,,,,,,,,0,176600.0,1602.69,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,8개,8개",93934937349,618,21,3157,0.03398058252427184,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,8개,8개",93934937349,0,102,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,8개,8개",93934937349,0,0,0,,,,,,,,,,3.0,4725,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,-,-,0,540,5,2521,0.009259259259259259,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,-,-,0,89,5,2305,0.056179775280898875,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679793,-,-,0,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679797,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,0,1,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679797,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,125,3,13904,0.024,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679797,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,420,9,7462,0.02142857142857143,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679797,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679800,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,4박스,4박스,300g,300g",92605020671,133,2,1177,0.015037593984962405,,,,,,,,,,0,18900.0,1605.78,
2026-05-01,5월 1주차,타이거모닝,NCA,104679800,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,4박스,4박스,300g,300g",92605020671,47,1,1459,0.02127659574468085,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679800,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,4박스,4박스,300g,300g",92605020671,0,0,0,,,,,,,,,,1.0,2636,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679800,-,-,0,0,0,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679800,-,-,0,1701,1,7923,0.0005878894767783657,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679800,-,-,0,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679822,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,8개,8개,40g,40g",91940220381,87,3,316,0.034482758620689655,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104679822,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,8개,8개,40g,40g",91940220381,6,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679822,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,8개,8개,40g,40g",91940220381,0,19,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104679822,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,8개,8개,40g,40g",91940220381,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104680139,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,30개,30개",91579377420,0,0,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104680139,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,30개,30개",91579377420,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,NCA,104680144,타이거모닝 진저샷 스타터키트 샷잔,"타이거모닝 진저샷 스타터키트 샷잔, 모닝루틴카드,1개,1개,350g,350g",91134901349,0,2,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,타이거모닝,NCA,104680144,타이거모닝 진저샷 스타터키트 샷잔,"타이거모닝 진저샷 스타터키트 샷잔, 모닝루틴카드,1개,1개,350g,350g",91134901349,351,15,6651,0.042735042735042736,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104680144,타이거모닝 진저샷 스타터키트 샷잔,"타이거모닝 진저샷 스타터키트 샷잔, 모닝루틴카드,1개,1개,350g,350g",91134901349,107,7,4067,0.06542056074766354,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,타이거모닝,NCA,104680144,타이거모닝 진저샷 스타터키트 샷잔,"타이거모닝 진저샷 스타터키트 샷잔, 모닝루틴카드,1개,1개,350g,350g",91134901349,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,4,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,30개,30개,20g,20g",92605081727,2,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,90개,90개,20g,20g",92605081673,10,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,2박스,2박스,300g,300g",92605020680,2,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,4박스,4박스,300g,300g",92605020671,2,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,6박스,6박스,300g,300g",92605020697,1,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_CPC 최적화,타이거모닝 레몬샷 그린클렌즈,"타이거모닝 레몬샷 그린클렌즈,20g,20g,15개,15개",92605081521,2,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,8,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,30개,30개,20g,20g",92605081727,18,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,90개,90개,20g,20g",92605081673,29,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,1박스,1박스,300g,300g",92605020689,14,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,2박스,2박스,300g,300g",92605020680,2,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,4박스,4박스,300g,300g",92605020671,4,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,6박스,6박스,300g,300g",92605020697,14,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,타이거모닝 레몬샷 그린클렌즈,"타이거모닝 레몬샷 그린클렌즈,20g,20g,15개,15개",92605081521,24,1,300,0.041666666666666664,300.0,,1,54600,182.0,1,54600,182.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,16개,16개,40g,40g",92008957778,50,1,100,0.02,100.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,32개,32개,40g,40g",91940220386,3145,38,4298,0.012082670906200318,113.10526315789474,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,8개,8개,40g,40g",91940220381,148,2,601,0.013513513513513514,300.5,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,타이거모닝 진저샷 30일팩,"타이거모닝 진저샷 30일팩,350ml,350ml,3개,3개",91134902227,373,7,3596,0.01876675603217158,513.7142857142857,,3,205500,57.146829810901004,3,205500,57.146829810901004,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_브랜드 키워드,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,60개,60개",91579377409,248,3,1073,0.012096774193548387,357.6666666666667,,1,22900,21.342031686859272,1,22900,21.342031686859272,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_커큐민 스틱,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,60개,60개",91579377409,8,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_타업체 키워드,타이거모닝 진저샷 30일팩,"타이거모닝 진저샷 30일팩,350ml,350ml,3개,3개",91134902227,76,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_수동_타업체 키워드,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,60개,60개",91579377409,29,1,838,0.034482758620689655,838.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 그린클렌즈,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,20g,20g,60개,60개",92605081605,1944,11,7226,0.00565843621399177,656.9090909090909,,1,18900,2.6155549404926655,2,37800,5.231109880985331,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 그린클렌즈,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,30개,30개,20g,20g",92605081727,925,3,1029,0.003243243243243243,343.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 그린클렌즈,유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,"유기농 레몬즙 타이거모닝 레몬샷 그린클렌즈,90개,90개,20g,20g",92605081673,1562,2,2715,0.0012804097311139564,1357.5,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 그린클렌즈,타이거모닝 레몬샷 그린클렌즈,"타이거모닝 레몬샷 그린클렌즈,20g,20g,15개,15개",92605081521,455,3,101,0.006593406593406593,33.666666666666664,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 버닝레드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,1박스,1박스,300g,300g",92605020689,411,3,100,0.0072992700729927005,33.333333333333336,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 버닝레드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,2박스,2박스,300g,300g",92605020680,391,1,439,0.0025575447570332483,439.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 버닝레드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,4박스,4박스,300g,300g",92605020671,417,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_레몬샷 버닝레드,유기농 레몬즙 타이거모닝 레몬샷 버닝레드,"유기농 레몬즙 타이거모닝 레몬샷 버닝레드,6박스,6박스,300g,300g",92605020697,1621,1,2754,0.0006169031462060457,2754.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_이뮨샷,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,16개,16개,40g,40g",92008957778,490,3,361,0.006122448979591836,120.33333333333333,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_이뮨샷,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,32개,32개,40g,40g",91940220386,6615,37,5735,0.005593348450491308,155.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_이뮨샷,타이거모닝 이뮨샷 진저샷 비타민 아로니아,"타이거모닝 이뮨샷 진저샷 비타민 아로니아,8개,8개,40g,40g",91940220381,838,1,100,0.0011933174224343676,100.0,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 미니보틀,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,16개,16개",93934937348,8150,23,4779,0.002822085889570552,207.7826086956522,,0,0,0.0,0,0,0.0,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 미니보틀,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,32개,32개",93934937350,70471,209,36742,0.0029657589646805067,175.79904306220095,,3,110300,3.0020140438734964,3,110300,3.0020140438734964,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 미니보틀,타이거모닝 진저샷 미니보틀,"타이거모닝 진저샷 미니보틀,40g,40g,8개,8개",93934937349,16874,56,10438,0.0033187151831219628,186.39285714285714,,2,59800,5.729066871048094,2,59800,5.729066871048094,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 스틱,타이거모닝 진저샷 스틱,"타이거모닝 진저샷 스틱,20g,20g,15개,15개",94550343987,13059,67,5787,0.005130561298721188,86.3731343283582,,5,231400,39.986175911525834,5,231400,39.986175911525834,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 스틱,타이거모닝 진저샷 스틱,"타이거모닝 진저샷 스틱,20g,20g,30개,30개",94550343989,4425,27,10192,0.006101694915254237,377.48148148148147,,1,40900,4.012951334379906,1,40900,4.012951334379906,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 스틱,타이거모닝 진저샷 스틱,"타이거모닝 진저샷 스틱,20g,20g,60개,60개",94550343990,9473,56,18211,0.005911538055526232,325.19642857142856,,1,75900,4.167810663884466,1,75900,4.167810663884466,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 스틱,타이거모닝 진저샷 스틱,"타이거모닝 진저샷 스틱,20g,20g,90개,90개",94550343988,13110,46,16759,0.0035087719298245615,364.32608695652175,,1,40900,2.4404797422280566,1,40900,2.4404797422280566,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 타이거모닝_1개,타이거모닝 진저샷 스타터키트 샷잔,"타이거모닝 진저샷 스타터키트 샷잔, 모닝루틴카드,1개,1개,350g,350g",91134901349,4308,23,8068,0.005338904363974002,350.7826086956522,,0,0,0.0,1,58800,7.288051561725335,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_진저샷 타이거모닝_3개,타이거모닝 진저샷 30일팩,"타이거모닝 진저샷 30일팩,350ml,350ml,3개,3개",91134902227,91442,226,209115,0.0024715119966754883,925.287610619469,,17,1016700,4.861918083351266,19,1193100,5.705473065059896,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_커큐민 스틱,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,30개,30개",91579377420,137,0,0,0.0,,,0,0,,0,0,,,,,,
2026-05-01,5월 1주차,타이거모닝,PA,타이거_자동_커큐민 스틱,타이거모닝 커큐민 진저샷 스틱형,"타이거모닝 커큐민 진저샷 스틱형,30g,30g,60개,60개",91579377409,6168,16,9437,0.0025940337224383916,589.8125,,1,123800,13.118575818586415,1,123800,13.118575818586415,,,,,
2026-05-01,5월 1주차,팔팔호랑이,BA,인지도상승_흑도라지청 (3P),인지도상승_흑도라지청 (3P),-,0,3523,145,17144,0.041158103888731194,,4866.307124609707,,0,0.0,,0,0.0,,,,,3015
2026-05-01,5월 1주차,팔팔호랑이,BA,인지도상승_흑도라지청 (3P),인지도상승_흑도라지청 (3P),-,0,7670,5,22794,0.000651890482398957,,2971.8383311603648,,0,0.0,,0,0.0,,,,,115
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679787,팔팔호랑이 천마탕 말뼈 엑기스 진액 즙 말엑기스 말진액,"팔팔호랑이 천마탕 말뼈 엑기스 진액 즙 말엑기스 말진액,90ml,90ml,60개,60개",91179241841,76,3,5250,0.039473684210526314,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679787,팔팔호랑이 천마탕 말뼈 엑기스 진액 즙 말엑기스 말진액,"팔팔호랑이 천마탕 말뼈 엑기스 진액 즙 말엑기스 말진액,90ml,90ml,60개,60개",91179241841,181,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679787,팔팔호랑이 천마탕 말뼈 엑기스 진액 즙 말엑기스 말진액,"팔팔호랑이 천마탕 말뼈 엑기스 진액 즙 말엑기스 말진액,90ml,90ml,60개,60개",91179241841,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,"팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,2개,2개,1개입,1개입",90174024543,0,6,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,"팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,2개,2개,1개입,1개입",90174024543,54,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,"팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,2개,2개,1개입,1개입",90174024543,60,1,174,0.016666666666666666,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,"팔팔호랑이 흑삼 계피 꿀 생강청 생강차 <열기>,2개,2개,1개입,1개입",90174024543,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,-,-,0,213,0,648,0.0,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,-,-,0,15,0,51,0.0,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104679792,-,-,0,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680085,팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,"팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,600g,600g,1개입,1개입,2개,2개",90174681756,124,2,863,0.016129032258064516,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680085,팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,"팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,600g,600g,1개입,1개입,2개,2개",90174681756,0,4,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680085,팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,"팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,600g,600g,1개입,1개입,2개,2개",90174681756,49,3,6403,0.061224489795918366,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680085,팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,"팔팔호랑이 흑도라지청 국산 도라지청 약도라지청,600g,600g,1개입,1개입,2개,2개",90174681756,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680092,팔팔호랑이 쌍화프레소 수제 쌍화차 진액,"팔팔호랑이 쌍화프레소 수제 쌍화차 진액,1개,1개,1개입,1개입,400ml,400ml",91577556065,0,0,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680092,팔팔호랑이 쌍화프레소 수제 쌍화차 진액,"팔팔호랑이 쌍화프레소 수제 쌍화차 진액,1개,1개,1개입,1개입,400ml,400ml",91577556065,506,2,2038,0.003952569169960474,,,,,,,,,,0,0.0,0.0,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680092,팔팔호랑이 쌍화프레소 수제 쌍화차 진액,"팔팔호랑이 쌍화프레소 수제 쌍화차 진액,1개,1개,1개입,1개입,400ml,400ml",91577556065,68,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680092,팔팔호랑이 쌍화프레소 수제 쌍화차 진액,"팔팔호랑이 쌍화프레소 수제 쌍화차 진액,1개,1개,1개입,1개입,400ml,400ml",91577556065,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680099,팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,"팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,1세트,1세트,2개입,2개입,450g,450g",90174073185,0,1,0,,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680099,팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,"팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,1세트,1세트,2개입,2개입,450g,450g",90174073185,8,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680099,팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,"팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,1세트,1세트,2개입,2개입,450g,450g",90174073185,3,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680099,팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,"팔팔호랑이 꿀 생강청 생강차 <생기><열기>세트,1세트,1세트,2개입,2개입,450g,450g",90174073185,0,0,0,,,,,,,,,,0.0,0,,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680130,팔팔호랑이 꿀 생강청 생강차 <생기>,"팔팔호랑이 꿀 생강청 생강차 <생기>,1개,1개,1개입,1개입,450ml,450ml",90173710659,116,0,0,0.0,,,,,,,,,,0,0.0,,
2026-05-01,5월 1주차,팔팔호랑이,NCA,104680130,팔팔호랑이 꿀 생강청 생강차 <생기>,"팔팔호랑이 꿀 생강청 생강차 <생기>,1개,1개,1개입,1개입,450ml,450ml",90173710659,165,3,2652,0.01818181818181818,,,,,,,,,,0,0.0,0.0,
